Красноярский край;143,2;151,2;146,2;173,5;157,5;150,0;150,4
Иркутская область;109,4;96,5;95,3;134,5;115,1;113,4;121,0
Кемеровская область;93,1;102,6;96,1;100,8;95,4;90,4;89,4
Новосибирская область;68,2;72,8;75,1;75,1;82,2;92,4;100,8
Омская область;106,1;118,3;100,0;92,7;87,0;95,1;102,9
Томская область;39,9;38,7;43,5;45,8;39,2;42,3;43,3
Дальневосточный федеральный округ;408,7;409,1;387,9;399,9;410,2;376,9;399,0
Республика Бурятия;50,3;58,1;47,2;43,6;59,1;38,8;54,1
Республика Саха (Якутия);61,1;69,5;66,3;66,0;59,5;45,7;48,0
Забайкальский край;47,7;47,3;45,4;46,6;44,7;43,0;43,1
Камчатский край;17,7;17,2;15,7;17,7;17,4;17,7;17,7
Приморский край;88,5;85,8;77,9;96,2;91,6;91,3;92,9
Хабаровский край;55,8;47,6;53,1;48,7;49,1;50,4;55,9
Амурская область;34,5;31,8;35,3;36,8;36,8;43,3;38,5
Магаданская область;6,3;8,6;6,9;7,1;6,1;7,5;6,1
Сахалинская область;34,9;33,0;29,8;27,6;36,4;31,0;32,9
Еврейская автономная область;10,3;9,2;8,7;7,7;7,9;8,2;7,7
Чукотский автономный округ;1,6;0,9;1,4;1,9;1,5;1,7;2,2
?????;;;;;;;
"1) Включая  численность наемных работников, партнеров, помогающих членов семьи, а также численность самих индивидуальных предпринимателей.
";;;;;;;
"2) Данные за 2014 год по Республике Крым и г. Севастополю представлены без учета кода вида деятельности ""Розничная торговля, кроме торговли автотранспортными средствами и мотоциклами; ремонт бытовых изделий и предметов личного пользования"" (ОКВЭД 52).";;;;;;;
